4,1,1376.00,1567.00,133.00,107.00,3.8502,-1,-1,-1
4,2,1051.00,302.00,41.00,28.00,3.2380,-1,-1,-1
5,1,1376.00,1567.00,133.00,107.00,4.8735,-1,-1,-1
5,2,1056.00,301.00,42.00,29.00,4.1321,-1,-1,-1
6,1,1376.00,1566.00,133.00,107.00,5.7432,-1,-1,-1
6,2,1061.00,301.00,42.00,29.00,4.8968,-1,-1,-1
6,3,2992.00,1143.00,47.00,32.00,2.8155,-1,-1,-1
7,1,1375.00,1567.00,133.00,107.00,6.4849,-1,-1,-1
7,2,1066.00,301.00,42.00,29.00,5.5672,-1,-1,-1
7,3,2997.00,1144.00,47.00,32.00,3.6462,-1,-1,-1
8,1,1375.00,1567.00,133.00,107.00,7.1126,-1,-1,-1
8,2,1071.00,302.00,41.00,28.00,6.0972,-1,-1,-1
8,3,3003.00,1146.00,45.00,31.00,4.2633,-1,-1,-1
9,1,1375.00,1567.00,134.00,107.00,7.6477,-1,-1,-1
9,2,1076.00,301.00,42.00,29.00,6.5928,-1,-1,-1
9,3,3010.00,1146.00,44.00,30.00,4.9161,-1,-1,-1
10,1,1375.00,1566.00,133.00,107.00,8.1031,-1,-1,-1
10,2,1081.00,301.00,43.00,29.00,6.8858,-1,-1,-1
10,3,3015.00,1147.00,44.00,30.00,5.2421,-1,-1,-1
11,1,1375.00,1566.00,133.00,107.00,8.4915,-1,-1,-1
11,2,1087.00,301.00,42.00,29.00,7.2600,-1,-1,-1
11,3,3019.00,1147.00,45.00,31.00,5.3072,-1,-1,-1
12,1,1375.00,1566.00,133.00,107.00,8.8169,-1,-1,-1
12,2,1092.00,301.00,42.00,29.00,7.5061,-1,-1,-1
12,3,3025.00,1147.00,46.00,31.00,5.2924,-1,-1,-1
13,1,1376.00,1566.00,133.00,107.00,9.0955,-1,-1,-1
13,2,1098.00,301.00,41.00,29.00,7.7888,-1,-1,-1
13,3,3032.00,1148.00,46.00,31.00,3.6196,-1,-1,-1
14,1,1376.00,1566.00,133.00,107.00,9.3322,-1,-1,-1
14,2,1102.00,301.00,41.00,29.00,8.0354,-1,-1,-1
14,3,3036.00,1149.00,47.00,31.00,3.7396,-1,-1,-1
15,1,1375.00,1566.00,134.00,107.00,9.5355,-1,-1,-1
15,2,1107.00,302.00,41.00,29.00,8.2922,-1,-1,-1
15,3,3042.00,1150.00,46.00,31.00,3.9448,-1,-1,-1
16,1,1376.00,1566.00,133.00,107.00,9.7109,-1,-1,-1
16,2,1112.00,301.00,42.00,29.00,8.5160,-1,-1,-1
16,3,3046.00,1150.00,47.00,33.00,4.0252,-1,-1,-1
17,1,1376.00,1566.00,133.00,107.00,9.8600,-1,-1,-1
17,2,1118.00,302.00,41.00,28.00,8.6533,-1,-1,-1
17,3,3052.00,1151.00,46.00,33.00,4.1474,-1,-1,-1
18,1,1375.00,1566.00,134.00,107.00,9.9882,-1,-1,-1
18,2,1123.00,302.00,41.00,28.00,8.7828,-1,-1,-1
18,3,3058.00,1152.00,46.00,33.00,2.7954,-1,-1,-1
19,1,1375.00,1566.00,133.00,107.00,10.0927,-1,-1,-1
19,2,1128.00,302.00,41.00,28.00,8.8611,-1,-1,-1
19,3,3063.00,1151.00,48.00,35.00,3.0518,-1,-1,-1
20,1,1374.00,1565.00,134.00,107.00,10.1775,-1,-1,-1
20,2,1134.00,301.00,41.00,29.00,9.0127,-1,-1,-1
20,3,3068.00,1152.00,48.00,34.00,3.2469,-1,-1,-1
21,1,1374.00,1566.00,134.00,107.00,10.2481,-1,-1,-1
21,2,1139.00,301.00,41.00,29.00,8.9949,-1,-1,-1
21,3,3073.00,1152.00,49.00,35.00,3.4194,-1,-1,-1
22,1,1374.00,1565.00,134.00,107.00,10.3080,-1,-1,-1
22,2,1145.00,302.00,41.00,28.00,9.0798,-1,-1,-1
22,3,3078.00,1152.00,49.00,35.00,2.2769,-1,-1,-1
23,1,1374.00,1565.00,134.00,107.00,10.3515,-1,-1,-1
23,2,1150.00,301.00,41.00,29.00,9.1297,-1,-1,-1
23,3,3084.00,1152.00,49.00,35.00,1.4273,-1,-1,-1
24,1,1374.00,1566.00,135.00,107.00,10.3890,-1,-1,-1
24,2,1155.00,301.00,42.00,29.00,9.1998,-1,-1,-1
24,3,3090.00,1153.00,49.00,35.00,0.8080,-1,-1,-1
25,1,1374.00,1566.00,135.00,107.00,10.4274,-1,-1,-1
25,2,1160.00,301.00,42.00,29.00,9.3060,-1,-1,-1
26,1,1373.00,1566.00,135.00,107.00,10.4519,-1,-1,-1
26,2,1165.00,301.00,41.00,29.00,9.3448,-1,-1,-1
27,1,1373.00,1566.00,135.00,107.00,10.4701,-1,-1,-1
27,2,1170.00,301.00,42.00,29.00,9.4164,-1,-1,-1
28,1,1373.00,1565.00,135.00,107.00,10.4798,-1,-1,-1
28,2,1175.00,300.00,42.00,30.00,9.3990,-1,-1,-1
28,3,3113.00,1156.00,47.00,33.00,0.4880,-1,-1,-1
29,1,1373.00,1565.00,135.00,107.00,10.4818,-1,-1,-1
29,2,1180.00,301.00,41.00,29.00,9.5049,-1,-1,-1
29,3,3121.00,1158.00,46.00,32.00,1.0581,-1,-1,-1
30,1,1374.00,1565.00,134.00,107.00,10.4867,-1,-1,-1
30,2,1186.00,301.00,42.00,29.00,9.4411,-1,-1,-1
30,3,3126.00,1159.00,47.00,32.00,1.5020,-1,-1,-1
31,1,1374.00,1565.00,134.00,106.00,10.4889,-1,-1,-1
31,2,1191.00,301.00,41.00,28.00,9.5080,-1,-1,-1
31,3,3133.00,1159.00,47.00,32.00,1.9446,-1,-1,-1
32,1,1374.00,1565.00,134.00,107.00,10.4901,-1,-1,-1
32,2,1197.00,301.00,41.00,28.00,9.5805,-1,-1,-1
32,3,3138.00,1160.00,45.00,31.00,2.4290,-1,-1,-1
33,1,1374.00,1565.00,133.00,107.00,10.4856,-1,-1,-1
33,2,1202.00,301.00,41.00,28.00,9.6264,-1,-1,-1
33,3,3143.00,1161.00,46.00,32.00,2.7189,-1,-1,-1
34,1,1374.00,1564.00,134.00,107.00,10.4823,-1,-1,-1
34,2,1207.00,300.00,41.00,28.00,9.7023,-1,-1,-1
34,3,3148.00,1161.00,46.00,31.00,3.1034,-1,-1,-1
35,1,1374.00,1564.00,134.00,107.00,10.4791,-1,-1,-1
35,2,1212.00,301.00,41.00,28.00,9.5875,-1,-1,-1
35,3,3154.00,1162.00,46.00,31.00,2.0508,-1,-1,-1
36,1,1374.00,1564.00,134.00,107.00,10.4713,-1,-1,-1
36,2,1217.00,301.00,42.00,28.00,9.6396,-1,-1,-1
36,3,3159.00,1163.00,48.00,32.00,2.4464,-1,-1,-1
37,1,1374.00,1564.00,134.00,107.00,10.4668,-1,-1,-1
37,2,1223.00,301.00,41.00,28.00,9.5115,-1,-1,-1
37,3,3163.00,1164.00,48.00,32.00,2.8307,-1,-1,-1
38,1,1374.00,1564.00,133.00,107.00,10.4619,-1,-1,-1
38,2,1228.00,301.00,41.00,28.00,9.5723,-1,-1,-1
38,3,3170.00,1165.00,47.00,32.00,2.9805,-1,-1,-1
39,1,1374.00,1564.00,133.00,107.00,10.4593,-1,-1,-1
39,2,1233.00,300.00,41.00,29.00,9.6185,-1,-1,-1
39,3,3176.00,1165.00,47.00,32.00,3.1754,-1,-1,-1
40,1,1374.00,1564.00,133.00,107.00,10.4632,-1,-1,-1
40,2,1238.00,301.00,40.00,28.00,9.6593,-1,-1,-1
